original_text,extracted_url,label,source,filename
"11353    https://www.en.wikipedia.org/wiki/WZRX-FM
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/WZRX-FM,0,genuine,benign_11353.png
"11354    https://www.en.wikipedia.org/wiki/Wac%C5%82aw_...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wac%C5%82aw_..,0,genuine,benign_11354.png
"11355    https://www.en.wikipedia.org/wiki/Wade_Hemsworth
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wade_Hemsworth,0,genuine,benign_11355.png
"11356    https://www.en.wikipedia.org/wiki/Waiting_for_...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Waiting_for_..,0,genuine,benign_11356.png
"11357    https://www.en.wikipedia.org/wiki/Waldo
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Waldo,0,genuine,benign_11357.png
"11358    https://www.en.wikipedia.org/wiki/Waldo_Frank
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Waldo_Frank,0,genuine,benign_11358.png
"11359    https://www.en.wikipedia.org/wiki/Walid_Smichet
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walid_Smichet,0,genuine,benign_11359.png
"1136    https://www.en.wikipedia.org/wiki/Bob_Geigel
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Bob_Geigel,0,genuine,benign_1136.png
"11360    https://www.en.wikipedia.org/wiki/Walking_Woun...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walking_Woun..,0,genuine,benign_11360.png
"11361    https://www.en.wikipedia.org/wiki/Wall_To_Wall
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wall_To_Wall,0,genuine,benign_11361.png
"11362    https://www.en.wikipedia.org/wiki/Wall_To_Wall...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wall_To_Wall..,0,genuine,benign_11362.png
"11363    https://www.en.wikipedia.org/wiki/Wallace_Beery
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wallace_Beery,0,genuine,benign_11363.png
"11364    https://www.en.wikipedia.org/wiki/Walloon_move...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walloon_move..,0,genuine,benign_11364.png
"11365    https://www.en.wikipedia.org/wiki/Walloons
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walloons,0,genuine,benign_11365.png
"11366    https://www.en.wikipedia.org/wiki/Wally_Albright
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wally_Albright,0,genuine,benign_11366.png
"11367    https://www.en.wikipedia.org/wiki/Wally_George
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wally_George,0,genuine,benign_11367.png
"11368    https://www.en.wikipedia.org/wiki/Wally_Hedrick
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wally_Hedrick,0,genuine,benign_11368.png
"11369    https://www.en.wikipedia.org/wiki/Wally_Parks
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wally_Parks,0,genuine,benign_11369.png
"1137    https://www.en.wikipedia.org/wiki/Bob_Grim
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Bob_Grim,0,genuine,benign_1137.png
"11370    https://www.en.wikipedia.org/wiki/Wally_Parks_...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wally_Parks_..,0,genuine,benign_11370.png
"11371    https://www.en.wikipedia.org/wiki/Wally_Rehg
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wally_Rehg,0,genuine,benign_11371.png
"11372    https://www.en.wikipedia.org/wiki/Wally_west
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wally_west,0,genuine,benign_11372.png
"11374    https://www.en.wikipedia.org/wiki/Walnut_%2B_l...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walnut_%2B_l..,0,genuine,benign_11374.png
"11376    https://www.en.wikipedia.org/wiki/Walt_Disney
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walt_Disney,0,genuine,benign_11376.png
"11377    https://www.en.wikipedia.org/wiki/Walt_Disney_...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walt_Disney_..,0,genuine,benign_11377.png
"11378    https://www.en.wikipedia.org/wiki/Walt_Disney_...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walt_Disney_..,0,genuine,benign_11378.png
"1138    https://www.en.wikipedia.org/wiki/Bob_Grim_(Am...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Bob_Grim_(Am..,0,genuine,benign_1138.png
"11380    https://www.en.wikipedia.org/wiki/Walt_Disney_...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walt_Disney_..,0,genuine,benign_11380.png
"11381    https://www.en.wikipedia.org/wiki/Walt_Disney_...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walt_Disney_..,0,genuine,benign_11381.png
"11382    https://www.en.wikipedia.org/wiki/Walt_Disney_...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walt_Disney_..,0,genuine,benign_11382.png
"11383    https://www.en.wikipedia.org/wiki/Walt_Disney_...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walt_Disney_..,0,genuine,benign_11383.png
"11384    https://www.en.wikipedia.org/wiki/Walt_Disney_...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walt_Disney_..,0,genuine,benign_11384.png
"11385    https://www.en.wikipedia.org/wiki/Walt_Disney_...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walt_Disney_..,0,genuine,benign_11385.png
"11386    https://www.en.wikipedia.org/wiki/Walt_Disney_...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walt_Disney_..,0,genuine,benign_11386.png
"11387    https://www.en.wikipedia.org/wiki/Walt_Lastewka
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walt_Lastewka,0,genuine,benign_11387.png
"11388    https://www.en.wikipedia.org/wiki/Walter-Patri...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter-Patri..,0,genuine,benign_11388.png
"11389    https://www.en.wikipedia.org/wiki/Walter_Baldwin
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_Baldwin,0,genuine,benign_11389.png
"1139    https://www.en.wikipedia.org/wiki/Bob_Hope_Air...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Bob_Hope_Air..,0,genuine,benign_1139.png
"11390    https://www.en.wikipedia.org/wiki/Walter_Baldw...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_Baldw..,0,genuine,benign_11390.png
"11391    https://www.en.wikipedia.org/wiki/Walter_Bruno
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_Bruno,0,genuine,benign_11391.png
"11392    https://www.en.wikipedia.org/wiki/Walter_Buswell
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_Buswell,0,genuine,benign_11392.png
"11393    https://www.en.wikipedia.org/wiki/Walter_Craig
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_Craig,0,genuine,benign_11393.png
"11394    https://www.en.wikipedia.org/wiki/Walter_DeLeon
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_DeLeon,0,genuine,benign_11394.png
"11395    https://www.en.wikipedia.org/wiki/Walter_E._Craig
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_E._Craig,0,genuine,benign_11395.png
"11396    https://www.en.wikipedia.org/wiki/Walter_Georg...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_Georg..,0,genuine,benign_11396.png
"11397    https://www.en.wikipedia.org/wiki/Walter_Hawkins
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_Hawkins,0,genuine,benign_11397.png
"11398    https://www.en.wikipedia.org/wiki/Walter_J._Ong
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_J._Ong,0,genuine,benign_11398.png
"11399    https://www.en.wikipedia.org/wiki/Walter_Lantz
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_Lantz,0,genuine,benign_11399.png
"114    https://www.txxx.com
Name: url, dtype: object",https://www.txxx.com,0,genuine,benign_114.png
"1140    https://www.en.wikipedia.org/wiki/Bob_Hope_Air...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Bob_Hope_Air..,0,genuine,benign_1140.png
"11400    https://www.en.wikipedia.org/wiki/Walter_Lantz...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_Lantz..,0,genuine,benign_11400.png
"11401    https://www.en.wikipedia.org/wiki/Walter_Linco...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_Linco..,0,genuine,benign_11401.png
"11402    https://www.en.wikipedia.org/wiki/Walter_Mondale
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_Mondale,0,genuine,benign_11402.png
"11404    https://www.en.wikipedia.org/wiki/Walter_Plunkett
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_Plunkett,0,genuine,benign_11404.png
"11405    https://www.en.wikipedia.org/wiki/Walter_Russe...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_Russe..,0,genuine,benign_11405.png
"11406    https://www.en.wikipedia.org/wiki/Walter_Schel...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_Schel..,0,genuine,benign_11406.png
"11407    https://www.en.wikipedia.org/wiki/Walter_Scott
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_Scott,0,genuine,benign_11407.png
"11408    https://www.en.wikipedia.org/wiki/Walter_Stull
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Walter_Stull,0,genuine,benign_11408.png
"11409    https://www.en.wikipedia.org/wiki/Wampatuck
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wampatuck,0,genuine,benign_11409.png
"1141    https://www.en.wikipedia.org/wiki/Bob_Johnson_...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Bob_Johnson_..,0,genuine,benign_1141.png
"11410    https://www.en.wikipedia.org/wiki/Wanda_Hendrix
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wanda_Hendrix,0,genuine,benign_11410.png
"11412    https://www.en.wikipedia.org/wiki/Wanda_Sykes
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wanda_Sykes,0,genuine,benign_11412.png
"11413    https://www.en.wikipedia.org/wiki/Wang_Yung-ching
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wang_Yung-ching,0,genuine,benign_11413.png
"11414    https://www.en.wikipedia.org/wiki/Wang_Yung-tsai
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wang_Yung-tsai,0,genuine,benign_11414.png
"11415    https://www.en.wikipedia.org/wiki/Wapstan
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wapstan,0,genuine,benign_11415.png
"11416    https://www.en.wikipedia.org/wiki/War_Memorial...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/War_Memorial..,0,genuine,benign_11416.png
"11417    https://www.en.wikipedia.org/wiki/War_and_Reme...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/War_and_Reme..,0,genuine,benign_11417.png
"11418    https://www.en.wikipedia.org/wiki/War_and_Reme...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/War_and_Reme..,0,genuine,benign_11418.png
"11419    https://www.en.wikipedia.org/wiki/War_film
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/War_film,0,genuine,benign_11419.png
"1142    https://www.en.wikipedia.org/wiki/Bob_Lanois
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Bob_Lanois,0,genuine,benign_1142.png
"11420    https://www.en.wikipedia.org/wiki/War_of_Saint...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/War_of_Saint..,0,genuine,benign_11420.png
"11421    https://www.en.wikipedia.org/wiki/Warabe_uta
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warabe_uta,0,genuine,benign_11421.png
"11422    https://www.en.wikipedia.org/wiki/Warcraft:_Th...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warcraft:_Th..,0,genuine,benign_11422.png
"11423    https://www.en.wikipedia.org/wiki/Ward_P.D._El...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Ward_P.D._El..,0,genuine,benign_11423.png
"11424    https://www.en.wikipedia.org/wiki/Warner_Bros....
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warner_Bros...,0,genuine,benign_11424.png
"11425    https://www.en.wikipedia.org/wiki/Warner_Bros....
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warner_Bros...,0,genuine,benign_11425.png
"11426    https://www.en.wikipedia.org/wiki/Warner_Bros....
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warner_Bros...,0,genuine,benign_11426.png
"11427    https://www.en.wikipedia.org/wiki/Warner_Bros....
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warner_Bros...,0,genuine,benign_11427.png
"11428    https://www.en.wikipedia.org/wiki/Warner_Bros....
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warner_Bros...,0,genuine,benign_11428.png
"11429    https://www.en.wikipedia.org/wiki/Warner_Bros....
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warner_Bros...,0,genuine,benign_11429.png
"1143    https://www.en.wikipedia.org/wiki/Bob_Lemieux
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Bob_Lemieux,0,genuine,benign_1143.png
"11430    https://www.en.wikipedia.org/wiki/Warner_Home_...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warner_Home_..,0,genuine,benign_11430.png
"11431    https://www.en.wikipedia.org/wiki/Warner_bros
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warner_bros,0,genuine,benign_11431.png
"11432    https://www.en.wikipedia.org/wiki/Warning_(Gre...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warning_(Gre..,0,genuine,benign_11432.png
"11433    https://www.en.wikipedia.org/wiki/Warning_(Gre...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warning_(Gre..,0,genuine,benign_11433.png
"11434    https://www.en.wikipedia.org/wiki/Warren_Brusstar
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warren_Brusstar,0,genuine,benign_11434.png
"11435    https://www.en.wikipedia.org/wiki/Warren_Powers
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warren_Powers,0,genuine,benign_11435.png
"11436    https://www.en.wikipedia.org/wiki/Warren_Power...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warren_Power..,0,genuine,benign_11436.png
"11437    https://www.en.wikipedia.org/wiki/Warren_Spahn
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warren_Spahn,0,genuine,benign_11437.png
"11438    https://www.en.wikipedia.org/wiki/Warrior_(band)
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warrior_(band,0,genuine,benign_11438.png
"11439    https://www.en.wikipedia.org/wiki/Warsaw
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warsaw,0,genuine,benign_11439.png
"1144    https://www.en.wikipedia.org/wiki/Bob_Logan_(i...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Bob_Logan_(i..,0,genuine,benign_1144.png
"11440    https://www.en.wikipedia.org/wiki/Warsaw_Pact
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Warsaw_Pact,0,genuine,benign_11440.png
"11441    https://www.en.wikipedia.org/wiki/Washington
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Washington,0,genuine,benign_11441.png
"11442    https://www.en.wikipedia.org/wiki/Washington_(...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Washington_(..,0,genuine,benign_11442.png
"11443    https://www.en.wikipedia.org/wiki/Washington_A...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Washington_A..,0,genuine,benign_11443.png
"11444    https://www.en.wikipedia.org/wiki/Washington_B...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Washington_B..,0,genuine,benign_11444.png
"11445    https://www.en.wikipedia.org/wiki/Washington_M...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Washington_M..,0,genuine,benign_11445.png
"11446    https://www.en.wikipedia.org/wiki/Washington_S...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Washington_S..,0,genuine,benign_11446.png
"11447    https://www.en.wikipedia.org/wiki/Washington_S...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Washington_S..,0,genuine,benign_11447.png
"11448    https://www.en.wikipedia.org/wiki/Washington_S...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Washington_S..,0,genuine,benign_11448.png
"11449    https://www.en.wikipedia.org/wiki/Washington_S...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Washington_S..,0,genuine,benign_11449.png
"1145    https://www.en.wikipedia.org/wiki/Bob_Maskell
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Bob_Maskell,0,genuine,benign_1145.png
"11450    https://www.en.wikipedia.org/wiki/Washington_S...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Washington_S..,0,genuine,benign_11450.png
"11451    https://www.en.wikipedia.org/wiki/Washington_S...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Washington_S..,0,genuine,benign_11451.png
"11452    https://www.en.wikipedia.org/wiki/Washington_S...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Washington_S..,0,genuine,benign_11452.png
"11453    https://www.en.wikipedia.org/wiki/Washington_s...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Washington_s..,0,genuine,benign_11453.png
"11454    https://www.en.wikipedia.org/wiki/Watery_Grave_EP
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Watery_Grave_EP,0,genuine,benign_11454.png
"11455    https://www.en.wikipedia.org/wiki/Wave
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wave,0,genuine,benign_11455.png
"11456    https://www.en.wikipedia.org/wiki/Wave_power
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wave_power,0,genuine,benign_11456.png
"11458    https://www.en.wikipedia.org/wiki/Wayne_Edwards
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wayne_Edwards,0,genuine,benign_11458.png
"11459    https://www.en.wikipedia.org/wiki/Wayne_Edward...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wayne_Edward..,0,genuine,benign_11459.png
"1146    https://www.en.wikipedia.org/wiki/Bob_McClure
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Bob_McClure,0,genuine,benign_1146.png
"11460    https://www.en.wikipedia.org/wiki/Wayne_Morris
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wayne_Morris,0,genuine,benign_11460.png
"11461    https://www.en.wikipedia.org/wiki/Wayne_Morris...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wayne_Morris..,0,genuine,benign_11461.png
"11462    https://www.en.wikipedia.org/wiki/Wayne_Nelson
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wayne_Nelson,0,genuine,benign_11462.png
"11463    https://www.en.wikipedia.org/wiki/We_Are_Wolves
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/We_Are_Wolves,0,genuine,benign_11463.png
"11464    https://www.en.wikipedia.org/wiki/We_Want_Eazy
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/We_Want_Eazy,0,genuine,benign_11464.png
"11465    https://www.en.wikipedia.org/wiki/Weather_Channel
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Weather_Channel,0,genuine,benign_11465.png
"11466    https://www.en.wikipedia.org/wiki/Weatherbox
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Weatherbox,0,genuine,benign_11466.png
"11467    https://www.en.wikipedia.org/wiki/Web_of_Desire
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Web_of_Desire,0,genuine,benign_11467.png
"11468    https://www.en.wikipedia.org/wiki/Wege_zum_Gl%...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wege_zum_Gl%..,0,genuine,benign_11468.png
"1147    https://www.en.wikipedia.org/wiki/Bob_McClure_...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Bob_McClure_..,0,genuine,benign_1147.png
"11470    https://www.en.wikipedia.org/wiki/Welcome_(Tap...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Welcome_(Tap..,0,genuine,benign_11470.png
"11471    https://www.en.wikipedia.org/wiki/Welcome_to_t...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Welcome_to_t..,0,genuine,benign_11471.png
"11472    https://www.en.wikipedia.org/wiki/Wellington_S...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wellington_S..,0,genuine,benign_11472.png
"11473    https://www.en.wikipedia.org/wiki/Welterweight...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Welterweight..,0,genuine,benign_11473.png
"11474    https://www.en.wikipedia.org/wiki/Wendell_Phil...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wendell_Phil..,0,genuine,benign_11474.png
"11475    https://www.en.wikipedia.org/wiki/Wendy_Bisaro
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wendy_Bisaro,0,genuine,benign_11475.png
"11476    https://www.en.wikipedia.org/wiki/Wendy_Matthews
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wendy_Matthews,0,genuine,benign_11476.png
"11477    https://www.en.wikipedia.org/wiki/Wendy_Matthe...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wendy_Matthe..,0,genuine,benign_11477.png
"11479    https://www.en.wikipedia.org/wiki/Wennington
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wennington,0,genuine,benign_11479.png
"1148    https://www.en.wikipedia.org/wiki/Bob_Newhart
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Bob_Newhart,0,genuine,benign_1148.png
"11480    https://www.en.wikipedia.org/wiki/Wes_Scantlin
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wes_Scantlin,0,genuine,benign_11480.png
"11481    https://www.en.wikipedia.org/wiki/Wesleyan_Uni...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wesleyan_Uni..,0,genuine,benign_11481.png
"11482    https://www.en.wikipedia.org/wiki/West_Central...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/West_Central..,0,genuine,benign_11482.png
"11483    https://www.en.wikipedia.org/wiki/West_End_Cla...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/West_End_Cla..,0,genuine,benign_11483.png
"11484    https://www.en.wikipedia.org/wiki/West_Germany
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/West_Germany,0,genuine,benign_11484.png
"11485    https://www.en.wikipedia.org/wiki/West_Is_West...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/West_Is_West..,0,genuine,benign_11485.png
"11488    https://www.en.wikipedia.org/wiki/Western_Air_...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Western_Air_..,0,genuine,benign_11488.png
"11489    https://www.en.wikipedia.org/wiki/Western_Auto
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Western_Auto,0,genuine,benign_11489.png
"1149    https://www.en.wikipedia.org/wiki/Bob_Riley
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Bob_Riley,0,genuine,benign_1149.png
"11490    https://www.en.wikipedia.org/wiki/Western_Auto...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Western_Auto..,0,genuine,benign_11490.png
"11491    https://www.en.wikipedia.org/wiki/Westhaven
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Westhaven,0,genuine,benign_11491.png
"11492    https://www.en.wikipedia.org/wiki/Westmount%E2...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Westmount%E2..,0,genuine,benign_11492.png
"11493    https://www.en.wikipedia.org/wiki/Westmount%E2...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Westmount%E2..,0,genuine,benign_11493.png
"11494    https://www.en.wikipedia.org/wiki/Westover_ARB
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Westover_ARB,0,genuine,benign_11494.png
"11495    https://www.en.wikipedia.org/wiki/Westport_Hig...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Westport_Hig..,0,genuine,benign_11495.png
"11496    https://www.en.wikipedia.org/wiki/Westport_Mid...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Westport_Mid..,0,genuine,benign_11496.png
"11497    https://www.en.wikipedia.org/wiki/Westwood_Pow...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Westwood_Pow..,0,genuine,benign_11497.png
"11498    https://www.en.wikipedia.org/wiki/Wet_Hot_Amer...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Wet_Hot_Amer..,0,genuine,benign_11498.png
"11499    https://www.en.wikipedia.org/wiki/Whale_Lake
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Whale_Lake,0,genuine,benign_11499.png
"115    https://www.google.co.za
Name: url, dtype: object",https://www.google.co.za,0,genuine,benign_115.png
"1150    https://www.en.wikipedia.org/wiki/Bob_Sirois
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Bob_Sirois,0,genuine,benign_1150.png
"11500    https://www.en.wikipedia.org/wiki/What%27s_Nex...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/What%27s_Nex..,0,genuine,benign_11500.png
"11501    https://www.en.wikipedia.org/wiki/What%27s_Nex...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/What%27s_Nex..,0,genuine,benign_11501.png
"11502    https://www.en.wikipedia.org/wiki/What_Were_On...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/What_Were_On..,0,genuine,benign_11502.png
"11503    https://www.en.wikipedia.org/wiki/Whatever_Hap...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Whatever_Hap..,0,genuine,benign_11503.png
"11504    https://www.en.wikipedia.org/wiki/When_Hell.A....
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/When_Hell.A...,0,genuine,benign_11504.png
"11505    https://www.en.wikipedia.org/wiki/Where_Are_Yo...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Where_Are_Yo..,0,genuine,benign_11505.png
"11506    https://www.en.wikipedia.org/wiki/White-crowne...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/White-crowne..,0,genuine,benign_11506.png
"11507    https://www.en.wikipedia.org/wiki/White_Christ...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/White_Christ..,0,genuine,benign_11507.png
"11509    https://www.en.wikipedia.org/wiki/White_Lies_(...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/White_Lies_(..,0,genuine,benign_11509.png
"1151    https://www.en.wikipedia.org/wiki/Bob_Sneddon
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Bob_Sneddon,0,genuine,benign_1151.png
"11510    https://www.en.wikipedia.org/wiki/White_Man%27...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/White_Man%27..,0,genuine,benign_11510.png
"11511    https://www.en.wikipedia.org/wiki/White_South_...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/White_South_..,0,genuine,benign_11511.png
"11512    https://www.en.wikipedia.org/wiki/White_X%27mas
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/White_X%27mas,0,genuine,benign_11512.png
"11513    https://www.en.wikipedia.org/wiki/Whitmore_Park
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Whitmore_Park,0,genuine,benign_11513.png
"11514    https://www.en.wikipedia.org/wiki/Why%27d_You_...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/Why%27d_You_..,0,genuine,benign_11514.png
